ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00005^Yazneg Ferrow^Άνδρας^Orc^Cleric^-^1^1/8^Θελήματα^Drifters^The Drift^Dust Depot (SET-012)^Εχθρικός^16^11^Mace^+5^1d6+3 θλαστικό^Guiding Bolt; Healing Word; Cure Wounds; Shield of Faith^-^θυμιατό που δεν άναψε ποτέ; γυαλιά σφραγισμένα από τη σκόνη; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Ξαναχαράζει έναν waypoint stone που κάποιος έχει επίτηδες σβήσει.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-08866^Immeral Underhill^Άνδρας^Elf^Rogue^Assassin^10^5^Επιστάτης ορυχείου^The Otherside^The Drift^Long Waystation (SET-002)^Φιλικός^16^76^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^Veiled Lantern lockpicks; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Δεν συναντιέται, εντοπίζεται: ένα δεύτερο σετ ιχνών δίπλα στα δικά σας, τρεις μέρες σερί, στην ίδια απόσταση.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-08875^Dimble Coldharbour^Άνδρας^Gnome^Cleric^Life Domain^8^5^Αξιωματικός σημάτων^Independent^The Drift^Ember Crossing (SET-011)^Ουδέτερος^17^76^Sacred Flame^+7^1d8+4 τέμνον^Guiding Bolt; Lesser Restoration; Hold Person; Spiritual Weapon^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; υπογεγραμμένο route-charter; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Υποστηρίζει ότι ο δρόμος μπροστά είναι ασφαλής ενώ ετοιμάζεται να πάει από την άλλη.^Υπερπροφέρει κάθε λέξη, έχοντας μάθει τη γλώσσα αργά και τυπικά.
SL-08893^Zael Grimsby^Άνδρας^Tiefling^Ranger^Gloom Stalker^5^2^Τοπογράφος routes^Independent^The Drift^Dust Depot (SET-012)^Φιλικός^16^47^Hand crossbow^+7^1d6+4 διατρητικό^Hunter's Mark; Summon Beast; Ensnaring Strike; Cure Wounds^-^σφυρίχτρα κουρδισμένη για ένα μόνο ζώο; γυαλιά σφραγισμένα από τη σκόνη; απλήρωτος λογαριασμός από τρεις πόλεις^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-08899^Rhoda Cask^Γυναίκα^Human^Druid^Circle of the Moon^5^3^Κυνηγός επικηρυγμένων^Drifters^The Drift^Dust Depot (SET-012)^Φιλική^15^50^Quarterstaff^+7^1d8+4 θλαστικό^Entangle; Goodberry; Healing Word; Barkskin^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; ένταλμα με τη δική της περιγραφή πάνω^Κάθεται στη σκεπή ενός waystation κοιτώντας τον ορίζοντα προς τη λάθος κατεύθυνση.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-08905^Edric Marsh^Άνδρας^Human^Rogue^Soulknife^4^1^Καθαριστής κόμβων^Guardians^The Drift^Long Waystation (SET-002)^Φιλικός^15^30^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Περπατάει δίπλα στο κάρο αντί να καβαλήσει, για λόγους που δεν θα πει.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-08908^Index Dunwich^Άνδρας^Awakened Construct^Druid^Circle of the Land^4^1^Υπάλληλος πύλης^Drifters^The Drift^Dust Depot (SET-012)^Εχθρικός^14^37^Quarterstaff^+5^1d8+3 θλαστικό^Thunderwave; Faerie Fire; Entangle; Goodberry^-^βάζο με χώμα από τόπο που δεν υπάρχει πια; τρία εφεδρικά shield cells; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Σας διώχνει από ένα κομμάτι του δρόμου χωρίς να εξηγήσει τι υπάρχει πάνω του.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-08912^Naivara Longstride^Γυναίκα^Elf^Ranger^Fey Wanderer^10^5^Ιχνηλάτης θηρίων^Independent^The Drift^Long Waystation (SET-002)^Φιλική^16^93^Hand crossbow^+9^1d6+5 διατρητικό^Goodberry; Summon Beast; Lightning Arrow; Fog Cloud^-^παγίδες και σφυρίχτρα από κόκαλο; γυαλιά σφραγισμένα από τη σκόνη; παιδικό γράμμα με παραλήπτη κάποιον του party^Κοιμάται πάνω στο μοναδικό κρεβάτι του waystation, με τις μπότες.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά της· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-08918^Hob Nornfield^Άνδρας^Halfling^Ranger^-^2^1/4^Αγγελιαφόρος^Drifters^The Drift^Ash Depot (SET-005)^Φιλικός^15^18^Longbow^+5^1d8+3 διατρητικό^Hunter's Mark; Goodberry; Ensnaring Strike; Fog Cloud^-^πυξίδα Drifter's Road; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; shard με μήνυμα που δεν έχει παίξει ποτέ^Μετράει το party καθώς πλησιάζετε και προσαρμόζει τη στάση του ανάλογα.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-08942^Doro Vale^Άνδρας^Halfling^Ranger^Gloom Stalker^10^5^Μελετητής ουρανού^Independent^The Drift^Dust Depot (SET-012)^Ουδέτερος^15^95^Hand crossbow^+9^1d6+5 διατρητικό^Wind Wall; Hunter's Mark; Lesser Restoration; Lightning Arrow^-^nightglass δοκιμασμένο με δεμένα μάτια; τρία εφεδρικά shield cells; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Παζαρεύει σκληρά για κάτι άχρηστο, προφανώς για την εξάσκηση.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-08950^Wendel Ironvane^Άνδρας^Human^Sorcerer^Aberrant Sorcery^4^1^Καθαριστής κόμβων^The Otherside^The Drift^Dust Depot (SET-012)^Ουδέτερος^12^34^Chromatic Orb^+5^1d8 lightning^Shield; Absorb Elements; Magic Missile; Chromatic Orb^-^ουλή που σχηματίζει αστερισμό; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Διαβάζει ένα route-charter ανάποδα και κάνει ότι δεν το κάνει.^Τραυλίζει μόνο στην πρώτη λέξη της πρότασης και σε καμία μετά.
SL-08951^Varg Oakhollow^Άνδρας^Half-Orc^Fighter^-^2^1/4^Διαλογέας μεταλλεύματος^Drifters^The Drift^Dust Depot (SET-012)^Ουδέτερος^17^24^Longsword^+5^1d8+3 τέμνον^-^-^Guardian lance; τρία εφεδρικά shield cells; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Διαβάζει ένα route-charter ανάποδα και κάνει ότι δεν το κάνει.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-08953^Tally Ingram^Γυναίκα^Awakened Construct^Bard^College of Lore^14^9^Πρώτος εκτελεστής^Independent^The Drift^Pale Depot (SET-010)^Ουδέτερη^16^122^Shortsword^+10^1d6+5 διατρητικό^Hypnotic Pattern; Fear; Dispel Magic; Dominate Person^-^λαούτο με ασημένιες χορδές; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Περπατάει δίπλα στο κάρο αντί να καβαλήσει, για λόγους που δεν θα πει.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-08960^Hearth Havelock^Γυναίκα^Awakened Construct^Bard^College of Lore^7^4^Κούριερ συμβολαίων^Guardians^The Drift^Ember Halt (SET-001)^Ουδέτερη^15^57^Rapier^+7^1d8+4 διατρητικό^Invisibility; Suggestion; Shatter; Bane^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; εφεδρική πλήμνη τροχού, λάθος μέγεθος; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Σας διώχνει από ένα κομμάτι του δρόμου χωρίς να εξηγήσει τι υπάρχει πάνω του.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-08975^Ilma Tenbury^Γυναίκα^Goliath^Monk^-^1^1/8^Ζωγράφος πινακίδων^Drifters^The Drift^Dust Depot (SET-012)^Ουδέτερη^13^8^Quarterstaff^+5^1d8+3 θλαστικό^-^-^επίδεσμοι σημαδεμένοι με στάχτη; εφεδρική πλήμνη τροχού, λάθος μέγεθος; ένταλμα με τη δική της περιγραφή πάνω^Υποστηρίζει ότι ο δρόμος μπροστά είναι ασφαλής ενώ ετοιμάζεται να πάει από την άλλη.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-08984^Bardryn Ashcombe^Γυναίκα^Dwarf^Ranger^Hunter^8^4^Αναγνώστης καταιγίδων^Independent^The Drift^Dust Depot (SET-012)^Ουδέτερη^17^78^Hand crossbow^+7^1d6+4 διατρητικό^Lesser Restoration; Silence; Fog Cloud; Ensnaring Strike^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; τρία εφεδρικά shield cells; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Τσακώνεται για βάρη διοδίων με ένα καραβάνι που έχει ήδη ξεφορτώσει.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-08986^Dov Thorne^Άνδρας^Human^Warlock^-^2^1/4^Νεοσύλλεκτος^Guardians^The Drift^Far Post (SET-004)^Ουδέτερος^14^18^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Arms of Hadar; Dissonant Whispers; Hex; Armor of Agathys^-^σφραγίδα που ξανανοίγει μόνη της; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; ένταλμα με τη δική του περιγραφή πάνω^Σας διώχνει από ένα κομμάτι του δρόμου χωρίς να εξηγήσει τι υπάρχει πάνω του.^Ονομάζει τον άνεμο πριν ονομάσει αυτόν με τον οποίο μιλάει.
SL-09004^Ellyjobell Lamphrey^Γυναίκα^Gnome^Fighter^Psi Warrior^4^1^Συντηρητής shield^Drifters^The Drift^Far Post (SET-004)^Ουδέτερη^17^41^Longbow^+5^1d8+3 διατρητικό^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; κατάλογος κάθε waystation από εδώ ως την ακτή; λίστα routes που δεν υπάρχουν πια^Τσακώνεται για βάρη διοδίων με ένα καραβάνι που έχει ήδη ξεφορτώσει.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-09006^Bryseis Wickham^Γυναίκα^Tiefling^Fighter^-^2^1/4^Μαθητευόμενος^Independent^The Drift^Dust Depot (SET-012)^Φιλική^17^22^Longbow^+5^1d8+3 διατρητικό^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; εφεδρική πλήμνη τροχού, λάθος μέγεθος; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Παζαρεύει σκληρά για κάτι άχρηστο, προφανώς για την εξάσκηση.^Μιλάει σχεδόν αποκλειστικά σε κατευθύνσεις και αποστάσεις· θεωρεί την ψιλοκουβέντα αποτυχημένη μετάδοση.
SL-09014^Goss Oakhollow^Άνδρας^Halfling^Paladin^Oath of Glory^9^5^Μεσάζων πληροφοριών^Drifters^The Drift^Long Waystation (SET-002)^Φιλικός^18^102^Warhammer (Divine Smite)^+9^1d8+5 + 2d8 radiant^Hunter's Mark; Crusader's Mantle; Magic Weapon; Aid^-^greatsword που δεν του δόθηκε ποτέ όνομα; τρία εφεδρικά shield cells; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Περπατάει δίπλα στο κάρο αντί να καβαλήσει, για λόγους που δεν θα πει.^Κοφτός στρατιωτικός ρυθμός· επαναλαμβάνει τις δύο τελευταίες λέξεις σας πριν απαντήσει.
